"Id.x","Id.y","CVEGEO","dist"
"Santiago de Anaya_Portezuelo","Santiago de Anaya_El Puerto","1305500250059800",0.107072310405644
"Calnali_San Antonio Sabanillas","Cardonal_San Antonio Sabanillas","1301500210053800",0.10805171530978
"Atotonilco el Grande_Pezmatlan","Atotonilco el Grande_La Puebla","1301200180066800",0.108119658119658
"Mineral del Chico_El Durazno","Mineral del Chico_El Puente","130380015001A800",0.108906525573192
"Tulancingo de Bravo_Xochitl","Tulancingo de Bravo_Zototlan","1307700420145800",0.108906525573192
"Tulancingo de Bravo_Xochitl","Tulancingo de Bravo_Chimilpa","1307700860179800",0.108906525573192
"Mineral del Chico_Manzanas Iii","Mineral del Chico_Las Manzanas","130380012001A800",0.109876543209876
"Mineral del Chico_Manzanas Iii","Mineral del Chico_Las Manzanas","130380012001A800",0.109876543209876
"Mineral del Chico_Manzanas Iii","Mineral del Chico_Las Manzanas","130380012001A800",0.109876543209876
"Mineral del Chico_Manzanas Iii","Mineral del Chico_Las Manzanas","130380012001A800",0.109876543209876
"Omitlán de Juárez_Canoas","Omitlán de Juárez_Velasco","1304500280014800",0.110873015873016
"Agua Blanca de Iturbide_Ajacuba","Agua Blanca de Iturbide_Sabanillas","1300400250026800",0.111638203668564
"Huautla_Huehuetla","Huautla_Ahuehuetl","1302500050026800",0.111764705882353
"Tulancingo de Bravo_Xochicoatlan","Tulancingo de Bravo_Zototlan","1307700420145800",0.111950549450549
"San Felipe Orizatlán_Manzanas Iii","San Felipe Orizatlán_Santa Ana","1304600510026800",0.112457912457913
"Nopala de Villagrán_Mizquiapan","Nopala de Villagrán_Danu","1304400100021800",0.113405797101449
"Huasca de Ocampo_Tamoyon I","Huasca de Ocampo_Tonteopa","1302400600014800",0.114009324009324
"Jacala de Ledezma_Juarez","Jacala de Ledezma_El Aguaje","1303100630042800",0.115740740740741
"Mineral del Chico_Plan Grande","Mineral del Chico_La Presa","130380014001A800",0.117834512231064
"Tecozautla_Rancho Pathesito","Tecozautla_Rancho Viejo","1305900480043800",0.118932597193467
"Omitlán de Juárez_Pisaflores","Omitlán de Juárez_Las Palomas","1304500310014800",0.118979200875753
"Tepeji del Río de Ocampo_Localidad El Eden","Tepeji del Río de Ocampo_El Caracol","1306300700027800",0.120779220779221
"Tepeji del Río de Ocampo_Localidad El Eden","Tepeji del Río de Ocampo_El Caracol","1306300700027800",0.120779220779221
"Xochicoatlán_Chacalapa","Xochicoatlán_Chinameca","1307900080046800",0.121212121212121
"Eloxochitlán_La Loma","Eloxochitlán_La Alameda","1302000260034800",0.124315619967794
"Pisaflores_Cieneguillas","Pisaflores_Cuicillos","1304900660028800",0.124315619967794
"Xochiatipan_Huitznopala","Xochiatipan_Ocuilapa","130780040002A800",0.124315619967794
"Metztitlán_Colonia Tenhe","Metztitlán_Tablon Chico","1303700740084800",0.126207729468599
"San Agustín Metzquititlán_San Bartolo Tutotepec","San Agustín Metzquititlán_Santa Maria Xoxoteco","130360018002A800",0.126456984273821
"Ixmiquilpan_Santa Ana","Ixmiquilpan_Cantamaye","1303000070011800",0.126984126984127
"Huasca de Ocampo_Huazalingo","Huasca de Ocampo_San Diego","1302400230014800",0.128161961495295
"Chapulhuacán_Xayahualulco","Chapulhuacán_Chalco","1301800620021800",0.129395711500975
"Chilcuautla_Xayahualulco","Chilcuautla_Zacualoya","1301900170014800",0.129761904761905
"Nicolás Flores_Omitlan De Juarez","Nicolás Flores_Villa Juarez","130430026001A800",0.130941358024691
"Tezontepec de Aldama_Tlahuelilpan","Tezontepec de Aldama_Binola","1306700440011800",0.132166105499439
"Lolotla_Metepec","Lolotla_Acatepec","130340002003A800",0.13258547008547
"Atlapexco_El Panteon","Atlapexco_El Porvenir","1301100260035800",0.133099906629319
"Calnali_Barrio Nuevo","Calnali_Rancho Nuevo","1301400130037800",0.133333333333333
"Tianguistengo_Las Cantinas","Tianguistengo_La Pahua","1306800290019800",0.135198135198135
"Lolotla_Santiago Tezontlale","Lolotla_Santiago","130340026003A800",0.135802469135803
"Juárez Hidalgo_Lolotla","Juárez Hidalgo_Tlalostoteno","1303300160013800",0.136844636844637
"Lolotla_Itztazacuala","Lolotla_Ixtacuatla","1303400190025800",0.137145969498911
"Tenango de Doria_Acatlajapa","Tenango de Doria_Agua Zarca","1306000220025800",0.138608305274972
"Huejutla de Reyes_Agua Fria Grande","Huejutla de Reyes_La Garita","1302802230047800",0.139593318809005
"Huehuetla_Teacala","Huehuetla_Tierra Amarilla","1302700990020800",0.139607843137255
"San Felipe Orizatlán_Pacheco De Allende","San Felipe Orizatlán_Cececamel","1304601050030800",0.14004884004884
"Alfajayucan_Almolaya","Alfajayucan_La Joya","1300600810035800",0.140131578947368
"Alfajayucan_Almolaya","Alfajayucan_La Joya","1300600810035800",0.140131578947368
